"year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled","year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled"
"2015","12","19","AA","SFO","MIA","30","223","113","320","302","850","1025","95","0","0","2015","12","19","AA","MIA","JFK","1310","1305","-5","170","162","1600","1547","-13","0","0"
"2015","12","19","DL","SFO","ATL","615","625","10","273","253","1348","1338","-10","0","0","2015","12","19","DL","ATL","JFK","1445","1520","35","143","134","1708","1734","26","0","0"
"2015","12","19","AA","SFO","LAX","700","658","-2","92","81","832","819","-13","0","0","2015","12","19","AA","LAX","JFK","1040","1102","22","328","301","1908","1903","-5","0","0"
"2015","12","19","B6","SFO","FLL","1035","1032","-3","311","333","1846","1905","19","0","0","2015","12","19","B6","FLL","JFK","2115","2113","-2","161","164","2356","2357","1","0","0"
"2015","12","19","AA","SFO","LAX","1845","1837","-8","89","99","2014","2016","2","0","0","2015","12","19","AA","LAX","JFK","2130","2149","19","309","306","539","555","16","0","0"
"2015","12","19","AA","SFO","LAX","2000","1955","-5","91","105","2131","2140","9","0","0","2015","12","19","AA","LAX","JFK","2330","4","34","314","294","744","758","14","0","0"
"2015","12","19","AA","SFO","MIA","2130","2130","0","318","316","548","546","-2","0","0","2015","12","20","AA","MIA","JFK","710","733","23","171","157","1001","1010","9","0","0"
"2015","12","19","B6","SFO","FLL","2212","2235","23","311","304","623","639","16","0","0","2015","12","20","B6","FLL","JFK","900","901","1","161","168","1141","1149","8","0","0"
"2015","12","19","B6","SFO","FLL","2212","2235","23","311","304","623","639","16","0","0","2015","12","20","B6","FLL","JFK","805","809","4","160","167","1045","1056","11","0","0"
"2015","12","19","DL","SFO","ATL","2255","2253","-2","267","261","622","614","-8","0","0","2015","12","20","DL","ATL","JFK","825","835","10","133","117","1038","1032","-6","0","0"
"2015","12","20","DL","SFO","ATL","15","20","5","280","259","755","739","-16","0","0","2015","12","20","DL","ATL","JFK","1025","1026","1","135","127","1240","1233","-7","0","0"
"2015","12","20","DL","SFO","ATL","615","629","14","273","253","1348","1342","-6","0","0","2015","12","20","DL","ATL","JFK","1445","1506","21","143","134","1708","1720","12","0","0"
"2015","12","20","AA","SFO","LAX","630","624","-6","91","88","801","752","-9","0","0","2015","12","20","AA","LAX","JFK","900","901","1","330","303","1730","1704","-26","0","0"
"2015","12","20","AA","SFO","MIA","630","632","2","328","312","1458","1444","-14","0","0","2015","12","20","AA","MIA","JFK","1654","1652","-2","176","188","1950","2000","10","0","0"
"2015","12","20","DL","SFO","ATL","730","739","9","271","260","1501","1459","-2","0","0","2015","12","20","DL","ATL","JFK","1740","1758","18","148","138","2008","2016","8","0","0"
"2015","12","20","B6","SFO","FLL","1035","1314","159","311","316","1846","2130","164","0","0","2015","12","20","B6","FLL","JFK","2115","2257","102","161","164","2356","141","105","0","0"
"2015","12","1","DL","SFO","ATL","600","558","-2","271","256","1331","1314","-17","0","0","2015","12","1","DL","ATL","JFK","1440","1447","7","143","129","1703","1656","-7","0","0"
"2015","12","1","AA","SFO","MIA","640","637","-3","328","317","1508","1454","-14","0","0","2015","12","1","AA","MIA","JFK","1655","1655","0","176","189","1951","2004","13","0","0"
"2015","12","1","AA","SFO","LAX","700","652","-8","92","94","832","826","-6","0","0","2015","12","1","AA","LAX","JFK","1040","1048","8","328","309","1908","1857","-11","0","0"
"2015","12","1","DL","SFO","ATL","745","745","0","272","255","1517","1500","-17","0","0","2015","12","1","DL","ATL","JFK","1735","1742","7","148","142","2003","2004","1","0","0"
"2015","12","1","DL","SFO","ATL","855","903","8","280","265","1635","1628","-7","0","0","2015","12","1","DL","ATL","JFK","1735","1742","7","148","142","2003","2004","1","0","0"
"2015","12","1","AA","SFO","LAX","1010","1005","-5","88","90","1138","1135","-3","0","0","2015","12","1","AA","LAX","JFK","1415","1431","16","319","313","2234","2244","10","0","0"
"2015","12","1","AA","SFO","LAX","1010","1005","-5","88","90","1138","1135","-3","0","0","2015","12","1","AA","LAX","JFK","1315","1333","18","324","308","2139","2141","2","0","0"
"2015","12","1","B6","SFO","FLL","1026","1024","-2","314","326","1840","1850","10","0","0","2015","12","1","B6","FLL","JFK","2112","2126","14","162","143","2354","2349","-5","0","0"
"2015","12","1","B6","SFO","FLL","1026","1024","-2","314","326","1840","1850","10","0","0","2015","12","1","B6","FLL","JFK","1950","2028","38","170","160","2240","2308","28","0","0"
"2015","12","1","DL","SFO","ATL","1209","1209","0","278","252","1947","1921","-26","0","0","2015","12","1","DL","ATL","JFK","2045","2044","-1","143","111","2308","2235","-33","0","0"
"2015","12","1","AA","SFO","LAX","1830","1825","-5","89","88","1959","1953","-6","0","0","2015","12","1","AA","LAX","JFK","2130","2122","-8","309","323","539","545","6","0","0"
"2015","12","1","AA","SFO","LAX","1930","1924","-6","91","87","2101","2051","-10","0","0","2015","12","1","AA","LAX","JFK","2330","2325","-5","314","348","744","813","29","0","0"
"2015","12","1","AA","SFO","LAX","1930","1924","-6","91","87","2101","2051","-10","0","0","2015","12","1","AA","LAX","JFK","2230","2302","32","326","326","656","728","32","0","0"
"2015","12","1","AA","SFO","LAX","2030","2024","-6","91","73","2201","2137","-24","0","0","2015","12","1","AA","LAX","JFK","2330","2325","-5","314","348","744","813","29","0","0"
"2015","12","1","AA","SFO","LAX","2030","2024","-6","91","73","2201","2137","-24","0","0","2015","12","1","AA","LAX","JFK","2230","2302","32","326","326","656","728","32","0","0"
"2015","12","1","B6","SFO","FLL","2245","2251","6","315","301","700","652","-8","0","0","2015","12","2","B6","FLL","JFK","915","917","2","160","153","1155","1150","-5","0","0"
"2015","12","1","DL","SFO","ATL","2255","2252","-3","267","267","622","619","-3","0","0","2015","12","2","DL","ATL","JFK","810","809","-1","138","119","1028","1008","-20","0","0"
"2015","12","2","DL","SFO","ATL","600","558","-2","271","261","1331","1319","-12","0","0","2015","12","2","DL","ATL","JFK","1440","1439","-1","142","121","1702","1640","-22","0","0"
"2015","12","2","AA","SFO","MIA","640","640","0","328","307","1508","1447","-21","0","0","2015","12","2","AA","MIA","JFK","1655","1731","36","176","167","1951","2018","27","0","0"
"2015","12","2","AA","SFO","LAX","700","655","-5","92","84","832","819","-13","0","0","2015","12","2","AA","LAX","JFK","1040","1037","-3","328","332","1908","1909","1","0","0"
"2015","12","2","DL","SFO","ATL","855","854","-1","280","265","1635","1619","-16","0","0","2015","12","2","DL","ATL","JFK","1735","1845","70","148","168","2003","2133","90","0","0"
"2015","12","2","AA","SFO","LAX","1010","1004","-6","88","80","1138","1124","-14","0","0","2015","12","2","AA","LAX","JFK","1415","1408","-7","319","346","2234","2254","20","0","0"
"2015","12","2","B6","SFO","FLL","1026","1037","11","314","313","1840","1850","10","0","0","2015","12","2","B6","FLL","JFK","1950","2029","39","170","167","2240","2316","36","0","0"
"2015","12","2","B6","SFO","FLL","1026","1037","11","314","313","1840","1850","10","0","0","2015","12","2","B6","FLL","JFK","1750","2002","132","171","177","2041","2259","138","0","0"
"2015","12","2","DL","SFO","ATL","1205","1206","1","278","261","1943","1927","-16","0","0","2015","12","2","DL","ATL","JFK","2045","2117","32","143","131","2308","2328","20","0","0"
"2015","12","2","AA","SFO","LAX","1430","1430","0","89","91","1559","1601","2","0","0","2015","12","2","AA","LAX","JFK","1315","1731","256","324","303","2139","134","235","0","0"
"2015","12","2","AA","SFO","LAX","1830","1824","-6","89","87","1959","1951","-8","0","0","2015","12","2","AA","LAX","JFK","2230","2225","-5","326","335","656","700","4","0","0"
"2015","12","2","AA","SFO","LAX","1830","1824","-6","89","87","1959","1951","-8","0","0","2015","12","2","AA","LAX","JFK","2130","2120","-10","309","323","539","543","4","0","0"
"2015","12","2","AA","SFO","LAX","1930","1924","-6","91","71","2101","2035","-26","0","0","2015","12","2","AA","LAX","JFK","2230","2225","-5","326","335","656","700","4","0","0"
"2015","12","2","B6","SFO","FLL","2245","2246","1","315","313","700","659","-1","0","0","2015","12","3","B6","FLL","JFK","915","908","-7","160","146","1155","1134","-21","0","0"
"2015","12","2","DL","SFO","ATL","2255","2253","-2","267","258","622","611","-11","0","0","2015","12","3","DL","ATL","JFK","810","808","-2","136","113","1026","1001","-25","0","0"
"2015","12","3","DL","SFO","ATL","600","600","0","271","268","1331","1328","-3","0","0","2015","12","3","DL","ATL","JFK","1440","1435","-5","143","126","1703","1641","-22","0","0"
"2015","12","3","AA","SFO","MIA","640","646","6","328","330","1508","1516","8","0","0","2015","12","3","AA","MIA","JFK","1655","1745","50","176","180","1951","2045","54","0","0"
"2015","12","3","AA","SFO","LAX","700","653","-7","92","79","832","812","-20","0","0","2015","12","3","AA","LAX","JFK","1040","1035","-5","328","315","1908","1850","-18","0","0"
"2015","12","3","AA","SFO","LAX","700","653","-7","92","79","832","812","-20","0","0","2015","12","3","AA","LAX","JFK","900","945","45","330","319","1730","1804","34","0","0"
"2015","12","3","DL","SFO","ATL","745","742","-3","272","256","1517","1458","-19","0","0","2015","12","3","DL","ATL","JFK","1735","1734","-1","148","126","2003","1940","-23","0","0"
"2015","12","3","AA","SFO","LAX","1010","1006","-4","88","87","1138","1133","-5","0","0","2015","12","3","AA","LAX","JFK","1415","1411","-4","319","314","2234","2225","-9","0","0"
"2015","12","3","AA","SFO","LAX","1010","1006","-4","88","87","1138","1133","-5","0","0","2015","12","3","AA","LAX","JFK","1315","1310","-5","324","319","2139","2129","-10","0","0"
"2015","12","3","AA","SFO","LAX","1830","2021","111","89","88","1959","2149","110","0","0","2015","12","3","AA","LAX","JFK","2330","2329","-1","314","310","744","739","-5","0","0"
"2015","12","3","AA","SFO","LAX","1930","2110","100","91","70","2101","2220","79","0","0","2015","12","3","AA","LAX","JFK","2330","2329","-1","314","310","744","739","-5","0","0"
"2015","12","3","AA","SFO","LAX","2030","2056","26","91","86","2201","2222","21","0","0","2015","12","3","AA","LAX","JFK","2330","2329","-1","314","310","744","739","-5","0","0"
"2015","12","3","DL","SFO","ATL","2255","2300","5","267","261","622","621","-1","0","0","2015","12","4","DL","ATL","JFK","810","808","-2","138","110","1028","958","-30","0","0"
"2015","12","4","DL","SFO","ATL","600","557","-3","271","261","1331","1318","-13","0","0","2015","12","4","DL","ATL","JFK","1440","1506","26","143","119","1703","1705","2","0","0"
"2015","12","4","AA","SFO","MIA","640","639","-1","328","309","1508","1448","-20","0","0","2015","12","4","AA","MIA","JFK","1655","1713","18","176","169","1951","2002","11","0","0"
"2015","12","4","AA","SFO","LAX","700","659","-1","92","94","832","833","1","0","0","2015","12","4","AA","LAX","JFK","900","958","58","330","328","1730","1826","56","0","0"
"2015","12","4","DL","SFO","ATL","745","745","0","272","262","1517","1507","-10","0","0","2015","12","4","DL","ATL","JFK","1735","1744","9","148","119","2003","1943","-20","0","0"
"2015","12","4","DL","SFO","ATL","855","854","-1","280","259","1635","1613","-22","0","0","2015","12","4","DL","ATL","JFK","1735","1744","9","148","119","2003","1943","-20","0","0"
"2015","12","4","AA","SFO","LAX","1010","1006","-4","88","79","1138","1125","-13","0","0","2015","12","4","AA","LAX","JFK","1415","1409","-6","319","312","2234","2221","-13","0","0"
"2015","12","4","AA","SFO","LAX","1010","1006","-4","88","79","1138","1125","-13","0","0","2015","12","4","AA","LAX","JFK","1215","1243","28","330","312","2045","2055","10","0","0"
"2015","12","4","DL","SFO","ATL","1205","1205","0","278","259","1943","1924","-19","0","0","2015","12","4","DL","ATL","JFK","2045","2044","-1","143","119","2308","2243","-25","0","0"
"2015","12","4","AA","SFO","LAX","1830","1828","-2","89","82","1959","1950","-9","0","0","2015","12","4","AA","LAX","JFK","2230","2247","17","326","313","656","700","4","0","0"
"2015","12","4","AA","SFO","LAX","1830","1828","-2","89","82","1959","1950","-9","0","0","2015","12","4","AA","LAX","JFK","2130","2124","-6","309","328","539","552","13","0","0"
"2015","12","4","AA","SFO","LAX","1930","1932","2","91","84","2101","2056","-5","0","0","2015","12","4","AA","LAX","JFK","2330","2326","-4","314","309","744","735","-9","0","0"
"2015","12","4","AA","SFO","LAX","1930","1932","2","91","84","2101","2056","-5","0","0","2015","12","4","AA","LAX","JFK","2230","2247","17","326","313","656","700","4","0","0"
"2015","12","4","AA","SFO","LAX","2030","2025","-5","91","87","2201","2152","-9","0","0","2015","12","4","AA","LAX","JFK","2330","2326","-4","314","309","744","735","-9","0","0"
"2015","12","4","B6","SFO","FLL","2245","2303","18","315","313","700","716","16","0","0","2015","12","5","B6","FLL","JFK","915","911","-4","160","146","1155","1137","-18","0","0"
"2015","12","4","DL","SFO","ATL","2255","2311","16","267","260","622","631","9","0","0","2015","12","5","DL","ATL","JFK","810","807","-3","134","120","1024","1007","-17","0","0"
"2015","12","5","AA","SFO","MIA","30","113","43","320","316","850","929","39","0","0","2015","12","5","AA","MIA","JFK","855","1048","113","172","156","1147","1324","97","0","0"
"2015","12","5","DL","SFO","ATL","600","557","-3","273","264","1333","1321","-12","0","0","2015","12","5","DL","ATL","JFK","1440","1438","-2","141","115","1701","1633","-28","0","0"
"2015","12","5","AA","SFO","MIA","640","633","-7","328","323","1508","1456","-12","0","0","2015","12","5","AA","MIA","JFK","1655","1716","21","176","179","1951","2015","24","0","0"
"2015","12","5","AA","SFO","LAX","700","654","-6","92","81","832","815","-17","0","0","2015","12","5","AA","LAX","JFK","1040","1034","-6","328","323","1908","1857","-11","0","0"
"2015","12","5","DL","SFO","ATL","855","850","-5","279","259","1634","1609","-25","0","0","2015","12","5","DL","ATL","JFK","1735","1734","-1","146","129","2001","1943","-18","0","0"
"2015","12","5","AA","SFO","LAX","1010","1006","-4","88","77","1138","1123","-15","0","0","2015","12","5","AA","LAX","JFK","1415","1419","4","319","329","2234","2248","14","0","0"
"2015","12","5","AA","SFO","LAX","1010","1006","-4","88","77","1138","1123","-15","0","0","2015","12","5","AA","LAX","JFK","1315","1310","-5","324","327","2139","2137","-2","0","0"
"2015","12","5","B6","SFO","FLL","1026","1026","0","314","308","1840","1834","-6","0","0","2015","12","5","B6","FLL","JFK","2105","2104","-1","162","160","2347","2344","-3","0","0"
"2015","12","5","B6","SFO","FLL","1026","1026","0","314","308","1840","1834","-6","0","0","2015","12","5","B6","FLL","JFK","1950","1950","0","170","163","2240","2233","-7","0","0"
"2015","12","5","DL","SFO","ATL","1145","1140","-5","275","259","1920","1859","-21","0","0","2015","12","5","DL","ATL","JFK","2045","2044","-1","138","116","2303","2240","-23","0","0"
"2015","12","5","AA","SFO","LAX","1830","1821","-9","89","69","1959","1930","-29","0","0","2015","12","5","AA","LAX","JFK","2130","2125","-5","309","305","539","530","-9","0","0"
"2015","12","5","AA","SFO","LAX","1930","1920","-10","91","85","2101","2045","-16","0","0","2015","12","5","AA","LAX","JFK","2330","2320","-10","314","311","744","731","-13","0","0"
"2015","12","5","AA","SFO","LAX","1930","1920","-10","91","85","2101","2045","-16","0","0","2015","12","5","AA","LAX","JFK","2230","2243","13","326","321","656","704","8","0","0"
"2015","12","5","AA","SFO","LAX","2030","2027","-3","91","75","2201","2142","-19","0","0","2015","12","5","AA","LAX","JFK","2330","2320","-10","314","311","744","731","-13","0","0"
"2015","12","5","AA","SFO","LAX","2030","2027","-3","91","75","2201","2142","-19","0","0","2015","12","5","AA","LAX","JFK","2230","2243","13","326","321","656","704","8","0","0"
"2015","12","5","B6","SFO","FLL","2245","2312","27","315","307","700","719","19","0","0","2015","12","6","B6","FLL","JFK","900","857","-3","160","164","1140","1141","1","0","0"
"2015","12","5","DL","SFO","ATL","2255","2253","-2","265","259","620","612","-8","0","0","2015","12","6","DL","ATL","JFK","810","809","-1","135","119","1025","1008","-17","0","0"
"2015","12","6","DL","SFO","ATL","600","602","2","271","259","1331","1321","-10","0","0","2015","12","6","DL","ATL","JFK","1440","1439","-1","143","120","1703","1639","-24","0","0"
"2015","12","6","AA","SFO","MIA","640","643","3","328","313","1508","1456","-12","0","0","2015","12","6","AA","MIA","JFK","1655","1656","1","176","181","1951","1957","6","0","0"
"2015","12","6","AA","SFO","LAX","700","817","77","92","78","832","935","63","0","0","2015","12","6","AA","LAX","JFK","1215","1210","-5","330","328","2045","2038","-7","0","0"
"2015","12","6","DL","SFO","ATL","745","744","-1","272","263","1517","1507","-10","0","0","2015","12","6","DL","ATL","JFK","1735","1734","-1","148","135","2003","1949","-14","0","0"
"2015","12","6","DL","SFO","ATL","855","850","-5","280","275","1635","1625","-10","0","0","2015","12","6","DL","ATL","JFK","1735","1734","-1","148","135","2003","1949","-14","0","0"
"2015","12","6","B6","SFO","FLL","1026","1138","72","314","313","1840","1951","71","0","0","2015","12","6","B6","FLL","JFK","2105","2105","0","162","147","2347","2332","-15","0","0"
"2015","12","6","DL","SFO","ATL","1205","1206","1","278","270","1943","1936","-7","0","0","2015","12","6","DL","ATL","JFK","2045","2042","-3","143","117","2308","2239","-29","0","0"
"2015","12","6","AA","SFO","LAX","1830","1915","45","89","83","1959","2038","39","0","0","2015","12","6","AA","LAX","JFK","2330","2324","-6","314","325","744","749","5","0","0"
"2015","12","6","AA","SFO","LAX","1830","1915","45","89","83","1959","2038","39","0","0","2015","12","6","AA","LAX","JFK","2230","2223","-7","326","343","656","706","10","0","0"
"2015","12","6","AA","SFO","LAX","1930","1928","-2","91","111","2101","2119","18","0","0","2015","12","6","AA","LAX","JFK","2330","2324","-6","314","325","744","749","5","0","0"
"2015","12","6","AA","SFO","LAX","1930","1928","-2","91","111","2101","2119","18","0","0","2015","12","6","AA","LAX","JFK","2230","2223","-7","326","343","656","706","10","0","0"
"2015","12","6","AA","SFO","LAX","2030","2051","21","91","69","2201","2200","-1","0","0","2015","12","6","AA","LAX","JFK","2330","2324","-6","314","325","744","749","5","0","0"
"2015","12","6","B6","SFO","FLL","2245","16","91","315","309","700","825","85","0","0","2015","12","7","B6","FLL","JFK","1100","1105","5","167","140","1347","1325","-22","0","0"
"2015","12","6","DL","SFO","ATL","2255","2326","31","267","271","622","657","35","0","0","2015","12","7","DL","ATL","JFK","955","953","-2","134","123","1209","1156","-13","0","0"
"2015","12","6","DL","SFO","ATL","2255","2326","31","267","271","622","657","35","0","0","2015","12","7","DL","ATL","JFK","810","810","0","138","121","1028","1011","-17","0","0"
"2015","12","7","DL","SFO","ATL","600","559","-1","271","269","1331","1328","-3","0","0","2015","12","7","DL","ATL","JFK","1440","1442","2","143","122","1703","1644","-19","0","0"
"2015","12","7","AA","SFO","MIA","640","630","-10","328","334","1508","1504","-4","0","0","2015","12","7","AA","MIA","JFK","1655","1700","5","176","173","1951","1953","2","0","0"
"2015","12","7","AA","SFO","LAX","700","656","-4","92","88","832","824","-8","0","0","2015","12","7","AA","LAX","JFK","1040","1037","-3","328","340","1908","1917","9","0","0"
"2015","12","7","DL","SFO","ATL","745","745","0","272","262","1517","1507","-10","0","0","2015","12","7","DL","ATL","JFK","1735","1735","0","148","135","2003","1950","-13","0","0"
"2015","12","7","DL","SFO","ATL","855","854","-1","280","268","1635","1622","-13","0","0","2015","12","7","DL","ATL","JFK","1735","1735","0","148","135","2003","1950","-13","0","0"
"2015","12","7","AA","SFO","LAX","1010","1051","41","88","92","1138","1223","45","0","0","2015","12","7","AA","LAX","JFK","1415","1407","-8","319","324","2234","2231","-3","0","0"
"2015","12","7","B6","SFO","FLL","1026","1133","67","314","329","1840","2002","82","0","0","2015","12","7","B6","FLL","JFK","2110","2115","5","162","150","2352","2345","-7","0","0"
"2015","12","7","DL","SFO","ATL","1205","1201","-4","278","268","1943","1929","-14","0","0","2015","12","7","DL","ATL","JFK","2045","2044","-1","143","122","2308","2246","-22","0","0"
"2015","12","7","AA","SFO","LAX","1830","1823","-7","89","73","1959","1936","-23","0","0","2015","12","7","AA","LAX","JFK","2230","2225","-5","326","316","656","641","-15","0","0"
"2015","12","7","AA","SFO","LAX","1830","1823","-7","89","73","1959","1936","-23","0","0","2015","12","7","AA","LAX","JFK","2130","2124","-6","309","319","539","543","4","0","0"
"2015","12","7","AA","SFO","LAX","1930","1925","-5","91","89","2101","2054","-7","0","0","2015","12","7","AA","LAX","JFK","2330","2333","3","314","317","744","750","6","0","0"
"2015","12","7","AA","SFO","LAX","1930","1925","-5","91","89","2101","2054","-7","0","0","2015","12","7","AA","LAX","JFK","2230","2225","-5","326","316","656","641","-15","0","0"
"2015","12","7","B6","SFO","FLL","2245","2258","13","315","327","700","725","25","0","0","2015","12","8","B6","FLL","JFK","915","910","-5","160","146","1155","1136","-19","0","0"
"2015","12","7","DL","SFO","ATL","2255","2307","12","267","271","622","638","16","0","0","2015","12","8","DL","ATL","JFK","810","811","1","138","127","1028","1018","-10","0","0"
"2015","12","8","DL","SFO","ATL","600","600","0","271","274","1331","1334","3","0","0","2015","12","8","DL","ATL","JFK","1440","1449","9","143","115","1703","1644","-19","0","0"
"2015","12","8","AA","SFO","MIA","640","639","-1","328","329","1508","1508","0","0","0","2015","12","8","AA","MIA","JFK","1655","1657","2","176","164","1951","1941","-10","0","0"
"2015","12","8","AA","SFO","LAX","700","653","-7","92","71","832","804","-28","0","0","2015","12","8","AA","LAX","JFK","1040","1036","-4","328","319","1908","1855","-13","0","0"
"2015","12","8","DL","SFO","ATL","745","742","-3","272","276","1517","1518","1","0","0","2015","12","8","DL","ATL","JFK","1735","1736","1","148","158","2003","2014","11","0","0"
"2015","12","8","DL","SFO","ATL","855","853","-2","280","276","1635","1629","-6","0","0","2015","12","8","DL","ATL","JFK","1735","1736","1","148","158","2003","2014","11","0","0"
"2015","12","8","AA","SFO","LAX","1010","1024","14","88","76","1138","1140","2","0","0","2015","12","8","AA","LAX","JFK","1415","1412","-3","319","312","2234","2224","-10","0","0"
"2015","12","8","AA","SFO","LAX","1010","1024","14","88","76","1138","1140","2","0","0","2015","12","8","AA","LAX","JFK","1315","1337","22","324","325","2139","2202","23","0","0"
"2015","12","8","DL","SFO","ATL","1209","1208","-1","278","273","1947","1941","-6","0","0","2015","12","8","DL","ATL","JFK","2045","2104","19","143","125","2308","2309","1","0","0"
"2015","12","8","AA","SFO","LAX","1430","1504","34","89","91","1559","1635","36","0","0","2015","12","8","AA","LAX","JFK","1645","1758","73","319","306","104","204","60","0","0"
"2015","12","8","AA","SFO","LAX","1830","1827","-3","89","87","1959","1954","-5","0","0","2015","12","8","AA","LAX","JFK","2230","2221","-9","326","315","656","636","-20","0","0"
"2015","12","8","AA","SFO","LAX","1830","1827","-3","89","87","1959","1954","-5","0","0","2015","12","8","AA","LAX","JFK","2130","2128","-2","309","320","539","548","9","0","0"
"2015","12","8","AA","SFO","LAX","1930","1925","-5","91","83","2101","2048","-13","0","0","2015","12","8","AA","LAX","JFK","2330","2324","-6","314","318","744","742","-2","0","0"
"2015","12","8","AA","SFO","LAX","1930","1925","-5","91","83","2101","2048","-13","0","0","2015","12","8","AA","LAX","JFK","2230","2221","-9","326","315","656","636","-20","0","0"
"2015","12","8","AA","SFO","LAX","2030","2022","-8","91","83","2201","2145","-16","0","0","2015","12","8","AA","LAX","JFK","2330","2324","-6","314","318","744","742","-2","0","0"
"2015","12","8","B6","SFO","FLL","2245","2301","16","315","320","700","721","21","0","0","2015","12","9","B6","FLL","JFK","915","914","-1","160","159","1155","1153","-2","0","0"
"2015","12","8","DL","SFO","ATL","2255","2252","-3","267","285","622","637","15","0","0","2015","12","9","DL","ATL","JFK","810","809","-1","138","117","1028","1006","-22","0","0"
"2015","12","9","DL","SFO","ATL","600","557","-3","271","261","1331","1318","-13","0","0","2015","12","9","DL","ATL","JFK","1440","1440","0","143","127","1703","1647","-16","0","0"
"2015","12","9","AA","SFO","MIA","640","634","-6","328","322","1508","1456","-12","0","0","2015","12","9","AA","MIA","JFK","1655","1709","14","176","150","1951","1939","-12","0","0"
"2015","12","9","AA","SFO","LAX","700","744","44","92","107","832","931","59","0","0","2015","12","9","AA","LAX","JFK","1215","1208","-7","330","312","2045","2020","-25","0","0"
"2015","12","9","AA","SFO","LAX","700","744","44","92","107","832","931","59","0","0","2015","12","9","AA","LAX","JFK","1040","1114","34","328","317","1908","1931","23","0","0"
"2015","12","9","DL","SFO","ATL","745","745","0","272","259","1517","1504","-13","0","0","2015","12","9","DL","ATL","JFK","1735","1736","1","148","129","2003","1945","-18","0","0"
"2015","12","9","DL","SFO","ATL","855","852","-3","280","269","1635","1621","-14","0","0","2015","12","9","DL","ATL","JFK","1735","1736","1","148","129","2003","1945","-18","0","0"
"2015","12","9","AA","SFO","LAX","1010","1009","-1","88","99","1138","1148","10","0","0","2015","12","9","AA","LAX","JFK","1415","1407","-8","319","309","2234","2216","-18","0","0"
"2015","12","9","AA","SFO","LAX","1010","1009","-1","88","99","1138","1148","10","0","0","2015","12","9","AA","LAX","JFK","1315","1313","-2","324","316","2139","2129","-10","0","0"
"2015","12","9","B6","SFO","FLL","1026","1023","-3","314","305","1840","1828","-12","0","0","2015","12","9","B6","FLL","JFK","1950","1947","-3","170","153","2240","2220","-20","0","0"
"2015","12","9","DL","SFO","ATL","1205","1214","9","278","257","1943","1931","-12","0","0","2015","12","9","DL","ATL","JFK","2045","2045","0","143","131","2308","2256","-12","0","0"
"2015","12","9","AA","SFO","LAX","1830","1900","30","89","83","1959","2023","24","0","0","2015","12","9","AA","LAX","JFK","2230","2227","-3","326","307","656","634","-22","0","0"
"2015","12","9","AA","SFO","LAX","1830","1900","30","89","83","1959","2023","24","0","0","2015","12","9","AA","LAX","JFK","2130","2125","-5","309","318","539","543","4","0","0"
"2015","12","9","AA","SFO","LAX","2030","2044","14","91","94","2201","2218","17","0","0","2015","12","9","AA","LAX","JFK","2330","2348","18","314","325","744","813","29","0","0"
"2015","12","9","DL","SFO","ATL","2255","2315","20","267","256","622","631","9","0","0","2015","12","10","DL","ATL","JFK","810","809","-1","138","127","1028","1016","-12","0","0"
"2015","12","10","AA","SFO","MIA","30","929","539","320","315","850","1744","534","0","0","2015","12","10","AA","MIA","JFK","2014","2014","0","178","171","2312","2305","-7","0","0"
"2015","12","10","DL","SFO","ATL","600","558","-2","271","259","1331","1317","-14","0","0","2015","12","10","DL","ATL","JFK","1440","1452","12","143","125","1703","1657","-6","0","0"
"2015","12","10","AA","SFO","MIA","640","640","0","328","334","1508","1514","6","0","0","2015","12","10","AA","MIA","JFK","1655","1650","-5","176","182","1951","1952","1","0","0"
"2015","12","10","DL","SFO","ATL","745","744","-1","272","256","1517","1500","-17","0","0","2015","12","10","DL","ATL","JFK","1735","1752","17","148","151","2003","2023","20","0","0"
"2015","12","10","DL","SFO","ATL","855","900","5","280","262","1635","1622","-13","0","0","2015","12","10","DL","ATL","JFK","1735","1752","17","148","151","2003","2023","20","0","0"
"2015","12","10","AA","SFO","LAX","1010","1006","-4","88","105","1138","1151","13","0","0","2015","12","10","AA","LAX","JFK","1415","1408","-7","319","304","2234","2212","-22","0","0"
"2015","12","10","AA","SFO","LAX","1010","1006","-4","88","105","1138","1151","13","0","0","2015","12","10","AA","LAX","JFK","1315","1318","3","324","314","2139","2132","-7","0","0"
"2015","12","10","B6","SFO","FLL","1026","1121","55","314","326","1840","1947","67","0","0","2015","12","10","B6","FLL","JFK","2105","2110","5","162","152","2347","2342","-5","0","0"
"2015","12","10","DL","SFO","ATL","1205","1224","19","278","251","1943","1935","-8","0","0","2015","12","10","DL","ATL","JFK","2045","2041","-4","143","128","2308","2249","-19","0","0"
"2015","12","10","AA","SFO","LAX","1830","1855","25","89","86","1959","2021","22","0","0","2015","12","10","AA","LAX","JFK","2230","2310","40","326","321","656","731","35","0","0"
"2015","12","10","AA","SFO","LAX","1830","1855","25","89","86","1959","2021","22","0","0","2015","12","10","AA","LAX","JFK","2130","2134","4","309","290","539","524","-15","0","0"
